iteration,labelled_sample_counts,accuracy_scores,auc_scores,featurespace
439,676,0.4919636617749825,0.5401816911250874,morgan_fingerprint
440,677,0.510482180293501,0.5981830887491264,morgan_fingerprint
441,678,0.510482180293501,0.5527603074772885,morgan_fingerprint
442,679,0.510482180293501,0.5443745632424878,morgan_fingerprint
443,680,0.519916142557652,0.5911949685534591,morgan_fingerprint
444,681,0.510482180293501,0.5087351502445843,morgan_fingerprint
445,682,0.5010482180293501,0.519916142557652,morgan_fingerprint
446,683,0.5010482180293501,0.5604472396925226,morgan_fingerprint
447,684,0.5010482180293501,0.5856044723969251,morgan_fingerprint
448,685,0.5010482180293501,0.48916841369671554,morgan_fingerprint
449,686,0.5010482180293501,0.5478686233403215,morgan_fingerprint
450,687,0.5010482180293501,0.589098532494759,morgan_fingerprint
451,688,0.5010482180293501,0.5744234800838574,morgan_fingerprint
452,689,0.510482180293501,0.556953179594689,morgan_fingerprint
453,690,0.5010482180293501,0.5143256464011181,morgan_fingerprint
454,691,0.5010482180293501,0.5618448637316561,morgan_fingerprint
455,692,0.4919636617749825,0.5786163522012578,morgan_fingerprint
456,693,0.5010482180293501,0.5772187281621243,morgan_fingerprint
457,694,0.5010482180293501,0.5150244584206849,morgan_fingerprint
458,695,0.5010482180293501,0.5499650593990216,morgan_fingerprint
459,696,0.510482180293501,0.5597484276729561,morgan_fingerprint
460,697,0.5010482180293501,0.5157232704402516,morgan_fingerprint
461,698,0.5010482180293501,0.5883997204751921,morgan_fingerprint
462,699,0.510482180293501,0.5946890286512928,morgan_fingerprint
463,700,0.5010482180293501,0.5164220824598182,morgan_fingerprint
464,701,0.5010482180293501,0.5534591194968553,morgan_fingerprint
465,702,0.510482180293501,0.5534591194968553,morgan_fingerprint
466,703,0.5010482180293501,0.5290006988120196,morgan_fingerprint
467,704,0.510482180293501,0.5765199161425576,morgan_fingerprint
468,705,0.4825296995108316,0.5695317959468902,morgan_fingerprint
469,706,0.5010482180293501,0.5653389238294899,morgan_fingerprint
470,707,0.5010482180293501,0.5534591194968553,morgan_fingerprint
471,708,0.5010482180293501,0.5632424877707897,morgan_fingerprint
472,709,0.510482180293501,0.5352900069881201,morgan_fingerprint
473,710,0.5010482180293501,0.5373864430468205,morgan_fingerprint
474,711,0.4919636617749825,0.5499650593990217,morgan_fingerprint
475,712,0.5010482180293501,0.5101327742837177,morgan_fingerprint
476,713,0.5010482180293501,0.5653389238294899,morgan_fingerprint
477,714,0.5010482180293501,0.56743535988819,morgan_fingerprint
478,715,0.5010482180293501,0.5883997204751921,morgan_fingerprint
479,716,0.510482180293501,0.5506638714185883,morgan_fingerprint
480,717,0.5010482180293501,0.5255066387141859,morgan_fingerprint
481,718,0.5010482180293501,0.5150244584206849,morgan_fingerprint
482,719,0.5010482180293501,0.5653389238294898,morgan_fingerprint
483,720,0.5010482180293501,0.5953878406708595,morgan_fingerprint
484,721,0.5010482180293501,0.5031446540880503,morgan_fingerprint
485,722,0.5010482180293501,0.5583508036338225,morgan_fingerprint
486,723,0.510482180293501,0.5604472396925226,morgan_fingerprint
487,724,0.5010482180293501,0.5143256464011181,morgan_fingerprint
488,725,0.5010482180293501,0.549266247379455,morgan_fingerprint
489,726,0.5010482180293501,0.5625436757512229,morgan_fingerprint
490,727,0.5010482180293501,0.5667365478686233,morgan_fingerprint
491,728,0.4825296995108316,0.5534591194968554,morgan_fingerprint
492,729,0.5010482180293501,0.5877009084556254,morgan_fingerprint
493,730,0.5010482180293501,0.559748427672956,morgan_fingerprint
494,731,0.5010482180293501,0.5611460517120894,morgan_fingerprint
495,732,0.5010482180293501,0.5590496156533893,morgan_fingerprint
496,733,0.5010482180293501,0.5262054507337526,morgan_fingerprint
497,734,0.5010482180293501,0.5758211041229909,morgan_fingerprint
498,735,0.5010482180293501,0.5918937805730259,morgan_fingerprint
499,736,0.5010482180293501,0.5108315863032844,morgan_fingerprint
